playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::23c92ceb8bee415a886f16e93c507c65,M. Carducci,Cavalry,Goalkeeper,9,810,0,0,0,0,0,0,0,1,1,0,1,0,69.0,1.11,0
cpl::Football_Player::47dc6e2b3ef94651abd804e8ba91936c,J. Beaulieu,Wanderers,Goalkeeper,4,360,0,0,0,0,0,0,0,2,3,0,1,0,68.0,2.5,0
cpl::Football_Player::73977448c290436b91cca653ba3a2c13,J. Williams,Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
cpl::Football_Player::ed6b655ed6bb4c7baedb0fe8fc42495d,C. Irving,Vancouver FC,Goalkeeper,6,540,0,0,0,0,0,0,0,0,2,0,1,0,72.0,1.33,0
cpl::Football_Player::d7a3107cbc0c426399a5c65c18e39d14,N. Giantsopoulos,Vancouver FC,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,58.0,1.0,0
cpl::Football_Player::7517829ba9bc4c5f89f19a60bcaa4cc8,D. Powley,Edmonton,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,78.0,1.0,0
cpl::Football_Player::e19c5e780a7347dcbb948ca726281b33,E. Carrasco,York,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,87.0,1.0,0
cpl::Football_Player::f93dee067b364c69b3a231cfb723817f,B. Maan,Valour,Goalkeeper,1,90,0,0,0,0,0,0,0,0,2,0,0,0,74.0,2.0,0
cpl::Football_Player::7c054612559b45f2a7ef690616b61862,T. Henry,Forge,Goalkeeper,10,900,0,0,0,0,0,0,0,0,6,0,0,0,85.0,0.8,0
cpl::Football_Player::beca7bab90be4d31a7ff77853f824bea,H. Sobze Zemo,Atlético,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
cpl::Football_Player::7c327d61caf549ff8299ec42bacce566,Nacho Zabal,Atlético,Goalkeeper,7,630,0,0,0,0,0,0,0,0,1,0,0,0,63.0,1.71,0
cpl::Football_Player::6157ad2ed4f14fa1a4a7327dbeed8aba,R. Gomes,Atlético,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
cpl::Football_Player::364352c812a14e868234e4883c9bd4e0,N. Ingham,Atlético,Goalkeeper,6,540,0,0,0,0,0,0,0,0,1,0,0,0,76.0,1.0,0
cpl::Football_Player::16b384ec036b4bccb9be3e98bf2b8088,M. Village,Pacific,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
cpl::Football_Player::0043bfae03d74a4da54333508b314ace,J. Pantemis,Montréal,Goalkeeper,7,630,0,0,0,0,0,0,0,0,1,0,0,0,74.0,1.29,0
cpl::Football_Player::0665c6ea0ce84bd49b9ebba2cf80c8e2,N. Wirth,Pacific,Goalkeeper,4,360,0,0,0,0,0,0,0,1,3,0,0,0,73.0,1.25,0
cpl::Football_Player::c838c44902a6469485723a328e0d5531,M. Silva,York,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
